transaction_id,standardized_lender_name,standardized_lender_type,lender_geography,lender_core_type,lender_profit_orientation,transaction_primary_class,recipient,recipient_region,commitment_year,involving_multilateral
Metro Línea 1 S.A.S.-Colombia-2021-11-01,BBVA,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Colombia,America,2021,No
Metro Línea 1 S.A.S.-Colombia-2021-11-01,Bancolombia,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Colombia,America,2021,No
Metro Línea 1 S.A.S.-Colombia-2021-11-01,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Colombia,America,2021,No
Banque Misr-Egypt-2021-09-01,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Afrasia Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Al Ahli Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Bank ABC,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Commerzbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Emirates NBD,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,First Abu Dhabi Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Gulf Bank of Kuwait KSCP,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Gulf International Bank,Other Joint Venture/Special Purpose Vehicle,Non-Chinese,Joint Venture/Special Purpose Vehicle,Mixed Mandate,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Habib Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Mashreqbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Mauritius Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Misr Bank-Europe,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,National Bank of Kuwait,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,National Bank of Ras Al-Khaimah,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,Saudi Awwal Bank (Formerly Saudi Arab British Bank (SABB)),Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,United Arab Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
Banque Misr-Egypt-2021-09-01,United Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Egypt,Africa,2021,No
FSRU Ltda. de CV (El Salvador)-El Salvador-2021-02-17,People's Bank of China,Chinese Government Agency,Chinese,Government Agency,Policy Driven,GREY,El Salvador,America,2021,No
FSRU Ltda. de CV (El Salvador)-El Salvador-2021-02-17,Inter-American Development Bank,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,GREY,El Salvador,America,2021,No
FSRU Ltda. de CV (El Salvador)-El Salvador-2021-02-17,International Finance Corporation,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,GREY,El Salvador,America,2021,No
FSRU Ltda. de CV (El Salvador)-El Salvador-2021-02-17,KfW,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,GREY,El Salvador,America,2021,No
FSRU Ltda. de CV (El Salvador)-El Salvador-2021-02-17,Overseas Investment Corporation,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,GREY,El Salvador,America,2021,No
Asonha Energie S.A-Gabon-2021-07-02,People's Bank of China,Chinese Government Agency,Chinese,Government Agency,Policy Driven,GREEN,Gabon,Africa,2021,No
Asonha Energie S.A-Gabon-2021-07-02,International Finance Corporation,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,GREEN,Gabon,Africa,2021,No
Asonha Energie S.A-Gabon-2021-07-02,Emerging Africa Infrastructure Fund,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,GREEN,Gabon,Africa,2021,No
Asonha Energie S.A-Gabon-2021-07-02,African Development Bank,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,GREEN,Gabon,Africa,2021,No
Asonha Energie S.A-Gabon-2021-07-02,Development Bank of Southern Africa,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,GREEN,Gabon,Africa,2021,No
Asonha Energie S.A-Gabon-2021-07-02,Sustainable Energy Fund for Africa,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,GREEN,Gabon,Africa,2021,No
Ghana Cocoa Board (COCOBOD)-Ghana-2021-09-21,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Ghana,Africa,2021,No
Ghana Cocoa Board (COCOBOD)-Ghana-2021-09-21,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Ghana,Africa,2021,No
Ghana Cocoa Board (COCOBOD)-Ghana-2021-09-21,Absa,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Ghana,Africa,2021,No
Ghana Cocoa Board (COCOBOD)-Ghana-2021-09-21,Rabobank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Ghana,Africa,2021,No
Ghana Cocoa Board (COCOBOD)-Ghana-2021-09-21,Ecobank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Ghana,Africa,2021,No
Ghana Cocoa Board (COCOBOD)-Ghana-2021-09-21,Ghana International Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Ghana,Africa,2021,No
Ghana Cocoa Board (COCOBOD)-Ghana-2021-09-21,Natixis,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Ghana,Africa,2021,No
Ghana Cocoa Board (COCOBOD)-Ghana-2021-09-21,Nedbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Ghana,Africa,2021,No
Ghana Cocoa Board (COCOBOD)-Ghana-2021-09-21,Societe Generale,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Ghana,Africa,2021,No
Ghana Cocoa Board (COCOBOD)-Ghana-2021-09-21,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Ghana,Africa,2021,No
Ghana Cocoa Board (COCOBOD)-Ghana-2021-09-21,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Ghana,Africa,2021,No
Guyana Deep Water III UK Limited-Guyana-2021-06-25,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Guyana,America,2021,No
Guyana Deep Water III UK Limited-Guyana-2021-06-25,ABN Amro,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Guyana,America,2021,No
Guyana Deep Water III UK Limited-Guyana-2021-06-25,CIBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Guyana,America,2021,No
Guyana Deep Water III UK Limited-Guyana-2021-06-25,Clifford Capital,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Guyana,America,2021,No
Guyana Deep Water III UK Limited-Guyana-2021-06-25,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Guyana,America,2021,No
Guyana Deep Water III UK Limited-Guyana-2021-06-25,DNB,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Guyana,America,2021,No
Guyana Deep Water III UK Limited-Guyana-2021-06-25,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Guyana,America,2021,No
Guyana Deep Water III UK Limited-Guyana-2021-06-25,ING,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Guyana,America,2021,No
Guyana Deep Water III UK Limited-Guyana-2021-06-25,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Guyana,America,2021,No
Guyana Deep Water III UK Limited-Guyana-2021-06-25,Societe Generale,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Guyana,America,2021,No
Guyana Deep Water III UK Limited-Guyana-2021-06-25,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Guyana,America,2021,No
PT Dexin Steel Indonesia-Indonesia-2021-12-24,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Indonesia,Asia,2021,No
PT Dexin Steel Indonesia-Indonesia-2021-12-24,China Minsheng Banking,Chinese Private Sector,Chinese,Private Sector,Profit Maximizing,BROWN,Indonesia,Asia,2021,No
PT Dexin Steel Indonesia-Indonesia-2021-12-24,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Indonesia,Asia,2021,No
PT Huayu Nickel Cobalt-Indonesia-2021-10-28,Agricultural Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Indonesia,Asia,2021,No
PT Huayu Nickel Cobalt-Indonesia-2021-10-28,CITIC,Chinese State-owned Company,Chinese,State-owned Company,Mixed Mandate,GREY,Indonesia,Asia,2021,No
PT Huayu Nickel Cobalt-Indonesia-2021-10-28,China Everbright Bank,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Indonesia,Asia,2021,No
PT Huayu Nickel Cobalt-Indonesia-2021-10-28,China Minsheng Banking,Chinese Private Sector,Chinese,Private Sector,Profit Maximizing,GREY,Indonesia,Asia,2021,No
PT Huayu Nickel Cobalt-Indonesia-2021-10-28,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,GREY,Indonesia,Asia,2021,No
PT Huayu Nickel Cobalt-Indonesia-2021-10-28,Ping An Bank,Chinese Private Sector,Chinese,Private Sector,Profit Maximizing,GREY,Indonesia,Asia,2021,No
Basrah Gas Company (BGC)-Iraq-2021-06-24,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Iraq,Middle East,2021,No
Basrah Gas Company (BGC)-Iraq-2021-06-24,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Iraq,Middle East,2021,No
Basrah Gas Company (BGC)-Iraq-2021-06-24,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Iraq,Middle East,2021,No
Basrah Gas Company (BGC)-Iraq-2021-06-24,Deutsche Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Iraq,Middle East,2021,No
Basrah Gas Company (BGC)-Iraq-2021-06-24,International Finance Corporation,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,GREY,Iraq,Middle East,2021,No
Basrah Gas Company (BGC)-Iraq-2021-06-24,Natixis,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Iraq,Middle East,2021,No
Basrah Gas Company (BGC)-Iraq-2021-06-24,Societe Generale,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Iraq,Middle East,2021,No
Basrah Gas Company (BGC)-Iraq-2021-06-24,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Iraq,Middle East,2021,No
Basrah Gas Company (BGC)-Iraq-2021-06-24,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Iraq,Middle East,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-10-28,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-10-28,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-10-28,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-10-28,Deutsche Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-10-28,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-10-28,ING,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-10-28,Societe Generale,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-12-23,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-12-23,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-12-23,Deutsche Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-12-23,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-12-23,Korea Development Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,GREY,Marshall Islands,Oceania,2021,No
Seaspan Corporation SPV-Marshall Islands-2021-12-23,Societe Generale,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Marshall Islands,Oceania,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Abu Dhabi Commercial Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Bank of Baroda,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Commerzbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Doha Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Emirates NBD,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,First Abu Dhabi Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,KfW,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Intesa Sanpaolo,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,OPEC Fund for International Development,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Societe Generale,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,State Bank of India,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
Mauritius Commercial Bank-Mauritius-2021-09-09,Union Bank of India,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mauritius,Africa,2021,No
CEMEX-Mexico-2021-10-29,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,Banco Nacional de México,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,Banco Santander,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,Bank of America,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,Banorte,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,BBVA,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,Citizens Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,City National Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,Credit Industriel et Commercial,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,Credit Suisse,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
CEMEX-Mexico-2021-10-29,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Mexico,America,2021,No
