transaction_id,total_observations,green_count,brown_count,grey_count,neutral_count,total_amount_billions,pct_green,pct_brown,pct_grey,pct_neutral,has_green_and_brown,is_uniform,dominant_class,transaction_class
OJSC Nedra Nezhin|Slavkali LLC-Belarus-2016-06-17,1,0,1,0,0,1.65312631170185,0,100,0,0,FALSE,TRUE,BROWN,BROWN
SK Hydro (Private) Limited (SKHPL)-Pakistan-2017-01-09,2,2,0,0,0,1.631941297973102,100,0,0,0,FALSE,TRUE,GREEN,GREEN
China National Chemical Corporation Ltd. (ChemChina)-Israel-2011-06-27,1,0,0,0,1,1.6276329943308798,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Sudan-Sudan-2009-01-01,9,0,0,1,8,1.6226295614994872,0,0,11.11111111111111,88.88888888888889,FALSE,FALSE,NEUTRAL,NEUTRAL
Tehran Urban and Suburban Railroad Company-Iran-2004-06-15,1,0,0,0,1,1.61849959781264,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Bank of Mongolia-Mongolia-2014-01-01,1,0,0,0,1,1.61711346292212,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Serbian Ministry of Finance-Serbia-2019-04-25,2,0,0,0,2,1.610504594223502,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
China Niobium Investment Holdings Limited-Brazil-2012-01-01,1,0,0,1,0,1.6026786565687698,0,0,100,0,FALSE,TRUE,GREY,GREY
Karot Power Company Limited (KPCL)-Pakistan-2017-02-22,3,3,0,0,0,1.592531333014509,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Asia Trans Gas LLC-Uzbekistan-2013-01-01,2,0,2,0,0,1.579251173065767,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Bangladesh-Bangladesh-2019-07-04,2,0,0,2,0,1.578350872209713,0,0,100,0,FALSE,TRUE,GREY,GREY
MCC Ramu NiCo Ltd.-Papua New Guinea-2008-07-23,2,0,0,2,0,1.574897257373369,0,0,100,0,FALSE,TRUE,GREY,GREY
Jaks Hai Duong Power Company Limited-Vietnam-2015-10-01,3,0,3,0,0,1.573419125793993,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Kenya National Treasury-Kenya-2015-12-03,1,0,0,0,1,1.5688597390665902,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Shenhua Guohua Power Jawa Bali-Indonesia-2016-09-29,1,0,1,0,0,1.5574811465248102,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Vinh Tan 1 Power Company Limited-Vietnam-2014-12-31,1,0,1,0,0,1.55436170489751,0,100,0,0,FALSE,TRUE,BROWN,BROWN
EMBA Elektrik Üretim A.Ş.-Turkey-2019-04-01,3,0,3,0,0,1.550519164921752,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Central Bank of Sri Lanka-Sri Lanka-2021-12-29,1,0,0,0,1,1.55038759689922,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Pakistan-Pakistan-2010-02-22,2,2,0,0,0,1.543128736184157,100,0,0,0,FALSE,TRUE,GREEN,GREEN
China Gezhouba Group Company Ltd. (CGGC)-Pakistan-2021-12-31,4,4,0,0,0,1.54,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Vietnam Electricity (EVN)-Vietnam-2010-12-17,3,0,3,0,0,1.5092121112851802,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Standard Bank of South Africa Limited (Standard Bank)-South Africa-2009-09-02,4,0,0,0,4,1.502010048274792,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
América Móvil-Mexico-2009-04-28,1,0,0,0,1,1.50201004827479,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Banco de Desarrollo Económico y Social de Venezuela (BANDES)-Venezuela-2009-12-22,1,0,1,0,0,1.50201004827479,0,100,0,0,FALSE,TRUE,BROWN,BROWN
EP Petroecuador-Ecuador-2009-07-27,1,0,1,0,0,1.50201004827479,0,100,0,0,FALSE,TRUE,BROWN,BROWN
FPSO Almirante Tamandaré (Búzios 6)-Brazil-2021-08-20,1,0,1,0,0,1.5,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Sudan-Sudan-2003-12-23,1,1,0,0,0,1.48112675415015,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2010-01-01,1,0,1,0,0,1.46236328258605,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Equatorial Guinea-Equatorial Guinea-2009-01-01,6,0,0,1,5,1.4543390871651922,0,0,16.666666666666664,83.33333333333334,FALSE,FALSE,NEUTRAL,NEUTRAL
Botswana Power Corporation-Botswana-2009-06-15,2,0,2,0,0,1.4495126332919102,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Pak Matiari-Lahore Transmission Company (Private) Limited (PMLTC or Pak MLTC)-Pakistan-2018-11-09,1,0,0,1,0,1.44514076568712,0,0,100,0,FALSE,TRUE,GREY,GREY
Ecuacorriente SA (ECSA)-Ecuador-2014-01-01,1,0,0,1,0,1.42815284851695,0,0,100,0,FALSE,TRUE,GREY,GREY
Sonangol Sinopec International-Angola-2006-05-12,5,0,5,0,0,1.4223643596796904,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2016-09-01,8,0,0,8,0,1.4215712136912801,0,0,100,0,FALSE,TRUE,GREY,GREY
Government of Angola-Angola-2005-03-01,19,0,0,4,15,1.4131582903441091,0,0,21.052631578947366,78.94736842105263,FALSE,FALSE,NEUTRAL,NEUTRAL
"Shandong Iron and Steel Group Co., Ltd.-Sierra Leone-2012-01-01",1,0,1,0,0,1.4089482695110098,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Perusahaan Listrik Negara (PLN)-Indonesia-2009-05-04,2,0,2,0,0,1.4072501328698361,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Angola-Angola-2018-05-09,1,0,0,0,1,1.4049253099904,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Ministry of Finance (Ecuador)-Ecuador-2010-08-31,1,0,1,0,0,1.3927269357962402,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Reliance Power Ltd.-India-2010-12-15,3,0,3,0,0,1.3927269344035111,0,100,0,0,FALSE,TRUE,BROWN,BROWN
"Taurus Mineral Ltd.,-Namibia-2012-01-30",1,0,0,1,0,1.37959518056286,0,0,100,0,FALSE,TRUE,GREY,GREY
PT Huadian Bukit Asam Power (HBAP)-Indonesia-2018-05-24,1,0,1,0,0,1.3732106823271302,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Tanzania Ministry of Finance and Planning-Tanzania-2012-06-20,2,0,0,2,0,1.367853944983602,0,0,100,0,FALSE,TRUE,GREY,GREY
Unspecified Company (Special Purpose Vehicle)-Iran-2006-12-02,1,0,0,0,1,1.3661809674723402,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Bangladesh-Bangladesh-2016-11-14,4,0,1,0,3,1.357276429760183,0,25,0,75,FALSE,FALSE,NEUTRAL,BROWN
Petróleo Brasileiro S.A. (Petrobras)-Brazil-2007-12-27,1,0,1,0,0,1.34944828716307,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Uzbekistan GTL LLC (UzGTL)-Uzbekistan-2019-04-24,1,0,1,0,0,1.3482775347145601,0,100,0,0,FALSE,TRUE,BROWN,BROWN
China National Petroleum Corporation (CNPC)-Niger-2008-09-02,1,0,1,0,0,1.34163561131516,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Sri Lanka Ministry of Finance-Sri Lanka-2009-12-25,1,0,1,0,0,1.33829095301283,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Turkcell İletişim Hizmetleri A.Ş. (Turkcell)-Turkey-2015-10-23,2,0,0,0,2,1.332117162188669,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Électricité du Laos (EDL)-Laos-2014-07-28,1,1,0,0,0,1.3285142776901802,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Development Bank of Kazakhstan JSC (DBK)-Kazakhstan-2009-12-12,1,0,1,0,0,1.3277768826749101,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Atyrau Refinery LLP (AR)-Kazakhstan-2012-06-06,1,0,1,0,0,1.32723941665516,0,100,0,0,FALSE,TRUE,BROWN,BROWN
AviaAM Financial Leasing China-Russia-2017-01-01,2,0,0,0,2,1.325188880574119,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Iran-Iran-2016-01-01,1,0,1,0,0,1.3047889817361,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Belarus-Belarus-2011-06-14,4,0,2,1,1,1.3013841206355676,0,50,25,25,FALSE,FALSE,BROWN,BROWN
PT Sumber Segara Primadaya (S2P)-Indonesia-2016-09-19,2,0,2,0,0,1.296523350177589,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Turkey-Turkey-2007-07-17,1,0,0,0,1,1.29547035567655,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
SS Power I Limited-Bangladesh-2018-12-28,4,0,4,0,0,1.2932883676280078,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Vietnam Electricity (EVN)-Vietnam-2012-01-01,2,0,2,0,0,1.2863037995909299,0,100,0,0,FALSE,TRUE,BROWN,BROWN
State Bank of Pakistan (SBP)-Pakistan-2000-01-01,3,0,0,0,3,1.28322836439764,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Guinea-Guinea-2018-09-04,1,1,0,0,0,1.28108426633427,100,0,0,0,FALSE,TRUE,GREEN,GREEN
"CITIC Construction Co., Ltd. (中信建设有限责任公司)|Maisan Power Company|Raban Al-Safina for General Contracting Ltd-Iraq-2019-07-25",2,0,0,2,0,1.273373225732338,0,0,100,0,FALSE,TRUE,GREY,GREY
Iraq Ministry of Finance-Iraq-2020-01-01,1,0,1,0,0,1.26176046713576,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Zimbabwe-Zimbabwe-2015-12-01,4,0,1,0,3,1.2594475875176936,0,25,0,75,FALSE,FALSE,NEUTRAL,BROWN
Government of Nigeria-Nigeria-2010-12-20,2,0,0,0,2,1.252757878748718,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pengerang Petrochemical Sdn Bhd|Pengerang Refining Company Sdn Bhd-Malaysia-2019-11-05,5,0,5,0,0,1.241454629203742,0,100,0,0,FALSE,TRUE,BROWN,BROWN
MegaFon-Russia-2011-06-01,2,0,0,0,2,1.2298801813412759,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
EP Petroecuador-Ecuador-2011-01-28,1,0,1,0,0,1.2298801813412699,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Thar Coal Block-1 Power Generation Company (Private) Limited (TCBPGCPL)-Pakistan-2020-03-06,3,0,3,0,0,1.201158196067646,0,100,0,0,FALSE,TRUE,BROWN,BROWN
"Cambodia Airport Investment Co., Ltd.-Cambodia-2018-01-11",1,0,0,0,1,1.19883472266654,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
KMO Anadolu Otoyol Isletmesi-Turkey-2021-12-02,1,0,0,0,1,1.19830255,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Republic of Congo-Congo - Brazzaville-2005-12-19,1,0,0,1,0,1.19689888394565,0,0,100,0,FALSE,TRUE,GREY,GREY
Rio Paraná Energia S.A.-Brazil-2016-08-22,1,1,0,0,0,1.19541106012686,100,0,0,0,FALSE,TRUE,GREEN,GREEN
State Bank of Pakistan (SBP)-Pakistan-2013-07-01,1,0,0,0,1,1.19248841674404,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Central Bank of Egypt-Egypt-2016-01-23,1,0,0,0,1,1.18080450835846,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
GNPower Dinginin Ltd. Co. (GNPD)-Philippines-2016-09-03,1,0,1,0,0,1.18080450835846,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Oman Ministry of Finance-Oman-2016-06-01,1,0,0,0,1,1.18080450835846,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Petrobras Global Trading B.V. (PGT BV)-Brazil-2016-01-01,1,0,1,0,0,1.18080450835846,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Koor Industries Ltd.-Israel-2011-06-27,1,0,0,0,1,1.18068497408762,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Republic of Congo-Congo - Brazzaville-2012-06-01,1,0,0,0,1,1.17412355792584,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Sonangol Finance Limited-Angola-2012-12-27,1,0,1,0,0,1.17412355792584,0,100,0,0,FALSE,TRUE,BROWN,BROWN
West African Oil Pipeline (Niger) Company S.A.-Niger-2019-01-01,1,0,1,0,0,1.16850719675262,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Bank Negara Malaysia-Malaysia-2020-01-01,1,0,0,0,1,1.1605270077962602,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
CNODC Brasil Petróleo e Gás Ltda.-Brazil-2019-11-06,1,0,1,0,0,1.15614798601774,0,100,0,0,FALSE,TRUE,BROWN,BROWN
National Bank of Angola-Angola-2017-01-27,1,0,0,0,1,1.15233815702097,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
National Bank of Angola-Angola-2017-12-09,1,0,0,0,1,1.15233815702097,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
State Bank of Pakistan (SBP)-Pakistan-2017-05-15,1,0,0,0,1,1.15233815702097,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Perusahaan Listrik Negara (PLN)-Indonesia-2009-10-14,2,0,2,0,0,1.146925332094804,0,100,0,0,FALSE,TRUE,BROWN,BROWN
"China Nonferrous Metal Industry's Foreign Engineering and Construction Co., Ltd. (NFC)-Iran-2015-01-01",1,0,1,0,0,1.14472108097053,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Reliance Communications Ltd.-India-2008-06-04,1,0,0,0,1,1.1434394414617801,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Central Bank of the Republic of Turkey (TCMB)-Turkey-2019-06-01,1,0,0,0,1,1.14321258917257,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Ethiopian Electric Power Corporation (EEPCo)-Ethiopia-2013-04-13,1,0,0,1,0,1.13138728775697,0,0,100,0,FALSE,TRUE,GREY,GREY
Government of Bangladesh-Bangladesh-2021-10-26,1,0,0,0,1,1.126986,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Bank Mandiri (Persero) Tbk-Indonesia-2015-09-16,2,0,0,0,2,1.126348811565672,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Bank Rakyat Indonesia (Persero) Tbk-Indonesia-2015-09-16,2,0,0,0,2,1.125930995342779,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Obsidian Stainless Steel-Indonesia-2019-12-01,1,0,1,0,0,1.1257057059875,0,100,0,0,FALSE,TRUE,BROWN,BROWN
PT Bank Negara Indonesia (Persero)-Indonesia-2015-09-16,2,0,0,0,2,1.1248453873790232,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Avrupa Otoyolu Yatirim ve Iletme A.S|KMO Anadolu Otoyol Isletmesi-Turkey-2019-09-01,1,0,0,0,1,1.1235646122621301,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
State Bank of Pakistan (SBP)-Pakistan-2020-07-23,1,0,0,0,1,1.11683700238739,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Shanghai International Port Group (Singapore) Pte. Ltd (SIPG)-Israel-2014-03-21,4,0,0,0,4,1.114011496679687,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Sri Lanka Ministry of Finance-Sri Lanka-2019-03-22,1,0,0,0,1,1.1117098820381601,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Nigeria-Nigeria-2013-09-28,1,1,0,0,0,1.11034893905149,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Government of South Sudan-South Sudan-2014-07-01,1,0,0,0,1,1.1070952314084799,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
VimpelCom Holdings BV-Russia-2014-11-19,1,0,0,0,1,1.1070952314084799,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Alliance Steel (M) SDN BHD-Malaysia-2015-11-01,2,0,1,1,0,1.102298861014905,0,50,50,0,FALSE,FALSE,Mixed (No Clear Dominant),BROWN
Bank of Mongolia-Mongolia-2013-01-01,1,0,0,0,1,1.10075853853296,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Angola-Angola-2016-11-29,1,0,0,0,1,1.10050980179009,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Ministry of Mines (Myanmar)-Myanmar-2007-06-27,1,0,0,1,0,1.09575200917641,0,0,100,0,FALSE,TRUE,GREY,GREY
Government of Sri Lanka-Sri Lanka-2018-10-12,1,0,0,0,1,1.08984974787867,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Reliance Communications Ltd.-India-2012-02-22,3,0,0,0,3,1.0862991157929902,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Minera Las Bambas S.A.C. (Minera Las Bambas)-Peru-2014-01-01,4,0,0,4,0,1.072775279234823,0,0,100,0,FALSE,TRUE,GREY,GREY
Sberbank-Russia-2015-05-08,1,0,0,0,1,1.0713236484434399,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Equatorial Guinea-Equatorial Guinea-2007-01-01,3,1,0,0,2,1.0524087115854959,33.33333333333333,0,0,66.66666666666666,FALSE,FALSE,NEUTRAL,GREEN
Kazakhstan-China Pipeline LLP (KCP)-Kazakhstan-2012-01-01,1,0,1,0,0,1.05201470790155,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Montenegrin Ministry of Finance-Montenegro-2014-10-30,1,0,0,0,1,1.04508848814014,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Myanmar Wanbao Mining Copper Limited (MWMCL)-Myanmar-2010-01-01,1,0,0,1,0,1.03827793063609,0,0,100,0,FALSE,TRUE,GREY,GREY
Government of Republic of Congo-Congo - Brazzaville-2007-01-01,9,0,0,0,9,1.030978491392587,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Bank Negara Malaysia-Malaysia-2021-01-01,1,0,0,0,1,1.01681203674418,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Shanghai Overseas United Investment Company-Russia-2006-03-01,1,0,0,0,1,1.01597454262835,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Sudan-Sudan-2005-06-20,2,0,0,0,2,1.0128479042649223,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
China Machinery Engineering Corporation (CMEC)-Iraq-2016-10-12,1,0,0,1,0,1.0046875159368,0,0,100,0,FALSE,TRUE,GREY,GREY
CMOC Brasil Administrative Services and Participations|CMOC Luxembourg S.à.r.l.-Brazil-2016-09-14,3,0,0,3,0,1.0036838321046964,0,0,100,0,FALSE,TRUE,GREY,GREY
PJSC Rosneft Oil Company-Russia-2013-02-13,1,0,1,0,0,1.00197846748262,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Pakistan-Pakistan-2021-07-23,1,0,0,0,1,1,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
State Bank of Pakistan (SBP)-Pakistan-2021-06-28,1,0,0,0,1,1,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Central Bank of Iran-Iran-2014-06-01,1,0,1,0,0,0.9987976577290459,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Ghana-Ghana-2012-06-13,1,0,0,1,0,0.998005024236968,0,0,100,0,FALSE,TRUE,GREY,GREY
PT Sumber Segara Primadaya (S2P)-Indonesia-2003-06-01,1,0,1,0,0,0.993914006074443,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Ecuador-Ecuador-2018-12-20,2,0,2,0,0,0.987766390374423,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Angola-Angola-2009-01-01,5,0,0,0,5,0.9816297978674537,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Petróleo Brasileiro S.A. (Petrobras)-Brazil-2018-05-30,1,0,1,0,0,0.980864773090809,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Laos-Laos-2016-09-08,3,0,0,2,1,0.9746950814244966,0,0,66.66666666666666,33.33333333333333,FALSE,FALSE,GREY,GREY
The First Dhaka Elevated Expressway Company (FDEE)-Bangladesh-2019-03-30,2,0,0,0,2,0.967389131157701,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pétroleos de Venezuela S.A. (PDVSA)-Venezuela-2010-04-23,3,0,0,0,3,0.9612910805709317,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2015-07-01,1,0,0,1,0,0.9611558665951759,0,0,100,0,FALSE,TRUE,GREY,GREY
Government of Zambia-Zambia-2016-01-01,11,0,0,0,11,0.9601403752685058,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Novatek-Russia-2016-04-01,1,0,1,0,0,0.953336995331323,0,100,0,0,FALSE,TRUE,BROWN,BROWN
"GN Power Kausawagan, Ltd. Co. (GNPK)-Philippines-2016-09-02",1,0,1,0,0,0.9446436066867729,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Fortune Lianjiang Shipping S.A.-Cameroon-2015-01-01,1,0,1,0,0,0.9427114784463201,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Angola-Angola-2015-06-09,1,0,0,1,0,0.939873524941454,0,0,100,0,FALSE,TRUE,GREY,GREY
Perusahaan Listrik Negara (PLN)-Indonesia-2008-01-30,2,0,2,0,0,0.9377945396615209,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Equatorial Guinea-Equatorial Guinea-2015-01-01,4,0,0,0,4,0.9348933274994891,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
State Bank of Pakistan (SBP)-Pakistan-2012-07-01,1,0,0,0,1,0.930569510553887,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Harbin Power Equipment Ltd.-Sudan-2003-01-01,1,0,0,1,0,0.929277926850979,0,0,100,0,FALSE,TRUE,GREY,GREY
Berli Jucker Public Company-Thailand-2016-03-16,2,0,0,0,2,0.928669217745372,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
CHEC Port City Colombo Ltd-Sri Lanka-2017-05-12,1,0,0,0,1,0.927632216401884,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Amaria Hydraulic & Electrical Development Corporation SAU-Guinea-2020-01-01,1,1,0,0,0,0.926974711981541,100,0,0,0,FALSE,TRUE,GREEN,GREEN
National Bank of Ukraine (NBU)-Ukraine-2015-06-23,1,0,0,0,1,0.925033352030115,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Amur Gas Chemical Complex LLC-Russia-2021-12-01,1,0,1,0,0,0.92,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Pengerang Petrochemical Sdn Bhd|Pengerang Refining Company Sdn Bhd-Malaysia-2018-03-01,2,0,2,0,0,0.917768207478006,0,100,0,0,FALSE,TRUE,BROWN,BROWN
JSC NC KazAvtoZhol-Kazakhstan-2017-04-24,1,0,0,0,1,0.917261172988695,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PJSC State Transport Leasing Company (STLC) (GTLK)-Russia-2013-01-01,1,0,0,0,1,0.902429241751868,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2013-10-01,1,0,0,0,1,0.902429241751868,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Kazakhstan-China Pipeline LLP (KCP)-Kazakhstan-2008-08-12,1,0,1,0,0,0.89950569394994,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Development Bank of Kazakhstan JSC (DBK)-Kazakhstan-2019-04-26,1,0,0,1,0,0.898851689809711,0,0,100,0,FALSE,TRUE,GREY,GREY
Edra Power Holdings Sdn. Bhd. (EDRA)-Malaysia-2015-01-01,1,1,0,0,0,0.897820455663161,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Pan-Mediterranean Engineering Corporation-Israel-2014-06-01,1,0,0,0,1,0.893979399362354,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Minera Las Bambas S.A.C. (Minera Las Bambas)-Peru-2020-10-19,4,0,0,4,0,0.8934696019099161,0,0,100,0,FALSE,TRUE,GREY,GREY
PJSC MMC Norilsk Nickel-Russia-2020-02-20,3,0,0,0,3,0.8913207405071051,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2014-05-20,2,0,2,0,0,0.88567618512679,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Sunon Asogli Power (Ghana) Ltd.-Ghana-2008-01-01,1,0,0,1,0,0.884259834730449,0,0,100,0,FALSE,TRUE,GREY,GREY
Government of Belarus-Belarus-2010-12-22,2,0,0,2,0,0.8831281499883941,0,0,100,0,FALSE,TRUE,GREY,GREY
"Hydro Power Lower Sesan 2 Co., Ltd.-Cambodia-2013-12-01",3,3,0,0,0,0.88099654724898,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Government of Côte d'Ivoire (Ivory Coast)-Côte d’Ivoire-2014-12-06,1,0,0,0,1,0.87835828564718,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Uganda-Uganda-2014-12-18,1,1,0,0,0,0.873871533524024,100,0,0,0,FALSE,TRUE,GREEN,GREEN
UHE São Simão Energia S.A.-Brazil-2018-02-01,1,1,0,0,0,0.8718797983029409,100,0,0,0,FALSE,TRUE,GREEN,GREEN
IWH-CREC Sdn Bhd (ICSB)-Malaysia-2016-06-16,1,0,0,0,1,0.854782780091709,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PJSC MMC Norilsk Nickel-Russia-2016-01-01,3,0,0,3,0,0.8529427282147679,0,0,100,0,FALSE,TRUE,GREY,GREY
Government of Cuba-Cuba-2009-09-02,3,0,0,0,3,0.841125627033882,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
West African Oil Pipeline (Bénin) Company S.A. (WAPCO Bénin)-Benin-2021-01-01,1,0,1,0,0,0.84,0,100,0,0,FALSE,TRUE,BROWN,BROWN
China North Industries Group Corporation Limited (NORINCO Group)-Iran-2019-01-05,1,0,0,0,1,0.83713605775245,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Guangdong Rising H.K. (Holding) Ltd.-Laos-2015-03-28,2,0,0,2,0,0.836095299336318,0,0,100,0,FALSE,TRUE,GREY,GREY
Government of Sri Lanka-Sri Lanka-2012-09-17,2,0,0,0,2,0.834821891422614,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Vietnam Electricity (EVN)-Vietnam-2006-04-01,1,0,1,0,0,0.827867941121524,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2011-04-12,1,0,1,0,0,0.827709362042679,0,100,0,0,FALSE,TRUE,BROWN,BROWN
